node1,node2
G_4359,D_ORPHA:324585
G_29954,D_ORPHA:370968
G_282996,D_ORPHA:154
G_2200,D_OMIM:604308
G_22929,D_OMIM:621325
G_51651,D_ORPHA:456312
G_5133,D_ORPHA:536
G_94137,D_ORPHA:247834
G_5257,D_ORPHA:79240
G_9496,D_ORPHA:1509
G_10235,D_ORPHA:420566
G_10661,D_ORPHA:293825
G_57120,D_ORPHA:171709
G_9968,D_ORPHA:293707
G_286887,D_ORPHA:402003
G_165829,D_OMIM:620551
G_7169,D_ORPHA:171436
G_999,D_OMIM:114480
G_81608,D_ORPHA:168940
G_7516,D_ORPHA:84
G_6338,D_ORPHA:60033
G_2073,D_ORPHA:910
G_6559,D_OMIM:263800
G_51300,D_OMIM:618251
G_196,D_ORPHA:791
G_7319,D_ORPHA:163956
G_80326,D_OMIM:150400
G_9524,D_OMIM:614020
G_6652,D_ORPHA:700508
G_7050,D_ORPHA:280200
G_27030,D_OMIM:114500
G_7053,D_ORPHA:1410
G_9742,D_OMIM:617781
G_80776,D_ORPHA:475
G_2245,D_ORPHA:915
G_3908,D_OMIM:618138
G_6521,D_OMIM:179800
G_79813,D_OMIM:610253
G_2554,D_OMIM:611136
G_3779,D_OMIM:608622
G_4352,D_OMIM:601977
G_7222,D_ORPHA:458798
G_2588,D_ORPHA:309297
G_582,D_ORPHA:110
G_6911,D_ORPHA:2311
G_2322,D_ORPHA:98832
G_6857,D_ORPHA:522077
G_115650,D_ORPHA:696925
G_23499,D_ORPHA:572013
G_7372,D_OMIM:258900
G_3766,D_ORPHA:98809
G_2261,D_ORPHA:1860
G_2993,D_OMIM:111300
G_9731,D_ORPHA:475
G_6870,D_OMIM:614840
G_163175,D_ORPHA:2680
G_196385,D_ORPHA:137893
G_4541,D_ORPHA:255210
G_2065,D_ORPHA:388
G_991,D_OMIM:620276
G_161582,D_OMIM:127700
G_114327,D_ORPHA:1941
G_93035,D_OMIM:620794
G_25776,D_ORPHA:475
G_4567,D_ORPHA:324525
G_10381,D_OMIM:600638
G_6141,D_OMIM:618310
G_9444,D_ORPHA:251671
G_8915,D_OMIM:137245
G_11152,D_ORPHA:697160
G_5290,D_OMIM:602501
G_23030,D_OMIM:619320
G_9217,D_OMIM:182980
G_9423,D_OMIM:618264
G_170302,D_ORPHA:452
G_30061,D_OMIM:606069
G_3094,D_OMIM:137200
G_199221,D_ORPHA:731
G_114049,D_ORPHA:904
G_540,D_ORPHA:905
G_2186,D_ORPHA:686482
G_2521,D_ORPHA:275872
G_128178,D_OMIM:129490
G_51750,D_ORPHA:1775
G_23169,D_ORPHA:3144
G_23299,D_OMIM:618291
G_8022,D_ORPHA:226307
G_990,D_OMIM:613805
G_2261,D_ORPHA:251576
G_3371,D_ORPHA:90635
G_200879,D_OMIM:604379
G_6139,D_OMIM:621262
G_6473,D_OMIM:300582
G_6297,D_ORPHA:99861
G_3708,D_ORPHA:98769
G_6660,D_ORPHA:626
G_83959,D_OMIM:217700
G_3918,D_OMIM:619786
G_4747,D_OMIM:607734
G_4547,D_OMIM:200100
G_51284,D_OMIM:301051
G_2296,D_ORPHA:782
G_6663,D_ORPHA:897
G_3569,D_OMIM:604302
G_1175,D_OMIM:600740
G_116442,D_OMIM:300815
G_1281,D_ORPHA:286
G_4720,D_OMIM:620569
G_4810,D_ORPHA:98991
G_1716,D_OMIM:617068
G_10892,D_OMIM:615468
G_346288,D_ORPHA:251579
G_811,D_ORPHA:131
G_6391,D_ORPHA:97286
G_23321,D_OMIM:615490
G_8820,D_ORPHA:478
G_54872,D_ORPHA:488635
G_675,D_OMIM:612555
G_5148,D_OMIM:268000
G_6794,D_OMIM:260350
G_5087,D_ORPHA:97362
G_1739,D_ORPHA:199306
G_3356,D_OMIM:164230
G_7048,D_ORPHA:144
G_3981,D_OMIM:606593
G_64374,D_ORPHA:559
G_652,D_ORPHA:199306
G_64834,D_OMIM:618527
G_51124,D_OMIM:614231
G_84706,D_ORPHA:477673
G_139818,D_ORPHA:658946
G_56154,D_OMIM:617960
G_116369,D_OMIM:606766
G_4000,D_ORPHA:2229
G_9966,D_ORPHA:186
G_4868,D_OMIM:256300
G_23301,D_OMIM:611868
G_65055,D_ORPHA:101011
G_3431,D_OMIM:607948
G_6050,D_OMIM:620461
G_1146,D_OMIM:253290
G_8943,D_ORPHA:1000
G_27249,D_OMIM:277410
G_1308,D_OMIM:619787
G_135228,D_ORPHA:853
G_2778,D_OMIM:612462
G_11280,D_ORPHA:391397
G_5167,D_OMIM:613312
G_51124,D_ORPHA:306558
G_7498,D_OMIM:278300
G_22845,D_ORPHA:154
G_10522,D_ORPHA:468620
G_25885,D_OMIM:620675
G_3073,D_OMIM:272800
G_208,D_OMIM:240900
G_5888,D_OMIM:617244
G_2304,D_ORPHA:146
G_2317,D_ORPHA:56305
G_3792,D_OMIM:110900
G_1284,D_OMIM:614483
G_9071,D_OMIM:617671
G_5495,D_ORPHA:163693
G_55624,D_ORPHA:206564
G_1535,D_OMIM:233690
G_2697,D_OMIM:186100
G_1134,D_OMIM:601462
G_90121,D_OMIM:300946
G_10312,D_ORPHA:486
G_9573,D_ORPHA:98938
G_1832,D_ORPHA:154
G_9829,D_ORPHA:391411
G_6469,D_ORPHA:93321
G_81614,D_ORPHA:261183
G_4314,D_OMIM:614466
G_1969,D_ORPHA:98993
G_9562,D_ORPHA:319487
G_811,D_OMIM:187950
G_57728,D_ORPHA:1515
G_10908,D_OMIM:245800
G_3043,D_OMIM:603902
G_1761,D_ORPHA:242
G_23086,D_OMIM:615028
G_116150,D_ORPHA:442835
G_27151,D_OMIM:617319
G_8915,D_OMIM:605027
G_57822,D_ORPHA:99771
G_79147,D_ORPHA:588
G_1292,D_ORPHA:610
G_91949,D_OMIM:608779
G_617,D_ORPHA:254902
G_55656,D_OMIM:618572
G_10049,D_OMIM:603511
G_5824,D_ORPHA:44
G_51360,D_ORPHA:216820
G_4858,D_ORPHA:528084
G_6507,D_ORPHA:209967
G_9126,D_OMIM:610759
G_10486,D_ORPHA:154
G_83959,D_OMIM:613268
G_7043,D_ORPHA:293899
G_81693,D_ORPHA:35858
G_3930,D_OMIM:613471
G_54870,D_OMIM:617982
G_8890,D_ORPHA:157719
G_51256,D_OMIM:248000
G_114928,D_OMIM:301018
G_3783,D_OMIM:616689
G_51259,D_ORPHA:2754
G_3663,D_OMIM:612245
G_4567,D_ORPHA:550
G_4000,D_ORPHA:98855
G_2623,D_ORPHA:67044
G_25788,D_OMIM:605027
G_4693,D_OMIM:310600
G_805,D_OMIM:616249
G_54361,D_OMIM:611812
G_10320,D_ORPHA:585909
G_4621,D_ORPHA:65743
G_9897,D_ORPHA:100989
G_6330,D_ORPHA:101016
G_6736,D_ORPHA:1772
G_29895,D_OMIM:619110
G_23019,D_ORPHA:528084
G_1499,D_ORPHA:1501
G_283450,D_OMIM:620250
G_487,D_ORPHA:53347
G_1786,D_ORPHA:314404
G_1758,D_OMIM:241520
G_1203,D_ORPHA:699812
G_8842,D_ORPHA:791
G_79152,D_ORPHA:171629
G_4015,D_OMIM:617168
G_7531,D_ORPHA:261257
G_85016,D_OMIM:618063
G_57526,D_ORPHA:33069
G_2022,D_OMIM:187300
G_64131,D_OMIM:615777
G_7138,D_ORPHA:98902
G_4487,D_OMIM:106600
G_79934,D_OMIM:615573
G_56652,D_ORPHA:254892
G_54567,D_OMIM:616589
G_10806,D_ORPHA:3156
G_6573,D_OMIM:601775
G_7415,D_ORPHA:803
G_23405,D_OMIM:601200
G_7681,D_OMIM:615346
G_6262,D_ORPHA:293910
G_79966,D_OMIM:619086
G_3145,D_OMIM:620704
G_3075,D_OMIM:235400
G_6578,D_ORPHA:2796
G_925,D_ORPHA:169085
G_221322,D_OMIM:621307
G_1471,D_OMIM:621214
G_3040,D_ORPHA:93616
G_2153,D_OMIM:227400
G_28755,D_OMIM:615387
G_23554,D_OMIM:613310
G_23067,D_OMIM:619000
G_8493,D_ORPHA:653767
G_128674,D_ORPHA:3157
G_3988,D_ORPHA:75234
G_2018,D_OMIM:269160
G_8425,D_ORPHA:98896
G_6873,D_OMIM:615599
G_23116,D_OMIM:619185
G_1285,D_ORPHA:653722
G_23534,D_ORPHA:55595
G_2099,D_OMIM:615363
G_79188,D_ORPHA:293888
G_26278,D_ORPHA:98
G_4695,D_OMIM:618235
G_8405,D_OMIM:618829
G_22873,D_OMIM:619102
G_3155,D_OMIM:246450
G_259236,D_ORPHA:90636
G_5378,D_ORPHA:144
G_7547,D_ORPHA:157769
G_5687,D_OMIM:608446
G_9568,D_ORPHA:442835
G_10846,D_ORPHA:494526
G_9750,D_ORPHA:90636
G_8635,D_ORPHA:85136
G_388015,D_ORPHA:254525
G_6927,D_ORPHA:552
G_1285,D_ORPHA:88918
G_3851,D_ORPHA:171723
G_93426,D_OMIM:616947
G_9924,D_OMIM:621384
G_54551,D_ORPHA:994
G_2121,D_OMIM:225500
G_8803,D_OMIM:612073
G_23500,D_OMIM:619263
G_4256,D_OMIM:245150
G_4921,D_OMIM:271665
G_4053,D_ORPHA:238763
G_4568,D_ORPHA:2131
G_10013,D_ORPHA:163966
G_2902,D_ORPHA:208447
G_1277,D_OMIM:166210
G_1536,D_OMIM:306400
G_1439,D_OMIM:614370
G_58494,D_OMIM:618824
G_1828,D_ORPHA:50942
G_2717,D_ORPHA:324
G_92579,D_OMIM:612541
G_51294,D_OMIM:251280
G_6331,D_ORPHA:1344
G_3861,D_OMIM:131800
G_22861,D_ORPHA:352662
G_53630,D_OMIM:115300
G_5651,D_ORPHA:168601
G_51780,D_ORPHA:633004
G_51,D_OMIM:618960
G_4437,D_OMIM:617100
G_1029,D_ORPHA:404560
G_10804,D_ORPHA:90635
G_8842,D_OMIM:612657
G_55806,D_ORPHA:86819
G_2538,D_ORPHA:79258
G_4287,D_OMIM:168600
G_338328,D_ORPHA:535458
G_2071,D_OMIM:616390
G_9987,D_ORPHA:55596
G_57479,D_ORPHA:659904
G_5034,D_OMIM:112240
G_2188,D_OMIM:603467
G_30008,D_ORPHA:314718
G_7846,D_OMIM:611603
G_345611,D_OMIM:607948
G_1984,D_ORPHA:528084
G_9786,D_OMIM:616546
G_6335,D_ORPHA:46348
G_2261,D_ORPHA:251579
G_134701,D_ORPHA:2311
G_1499,D_OMIM:114500
G_6338,D_ORPHA:526
G_4595,D_ORPHA:247798
G_5913,D_OMIM:618388
G_1641,D_ORPHA:99796
G_51520,D_OMIM:615438
G_58499,D_OMIM:618619
G_5573,D_OMIM:101800
G_26191,D_ORPHA:397
G_89876,D_OMIM:619177
G_94137,D_OMIM:613587
G_153241,D_ORPHA:220493
G_221322,D_OMIM:621280
G_256764,D_ORPHA:402041
G_6662,D_ORPHA:2138
G_5873,D_OMIM:607624
G_6529,D_ORPHA:1942
G_2626,D_OMIM:607941
G_81,D_ORPHA:656
G_90624,D_ORPHA:1460
G_5156,D_ORPHA:585877
G_114548,D_ORPHA:47045
G_111,D_OMIM:619651
G_5243,D_OMIM:620950
G_26580,D_OMIM:615924
G_157855,D_OMIM:620196
G_3172,D_ORPHA:544628
G_3284,D_ORPHA:90791
G_567,D_OMIM:620659
G_6899,D_OMIM:188400
G_3064,D_OMIM:617435
G_580,D_ORPHA:145
G_54903,D_ORPHA:110
G_57222,D_ORPHA:1143
G_3981,D_ORPHA:235
G_286151,D_ORPHA:399805
G_213,D_ORPHA:86816
G_7170,D_OMIM:255310
G_1136,D_OMIM:191800
G_4094,D_ORPHA:98984
G_23568,D_OMIM:615434
G_940,D_ORPHA:2584
G_3000,D_OMIM:618555
G_7941,D_OMIM:614278
G_6812,D_ORPHA:495818
G_22861,D_OMIM:606579
G_3914,D_ORPHA:79404
G_2072,D_ORPHA:910
G_30012,D_ORPHA:99861
G_9294,D_OMIM:610419
G_92482,D_ORPHA:110
G_1308,D_ORPHA:79406
G_22854,D_ORPHA:528084
G_4438,D_OMIM:108420
G_135935,D_OMIM:611548
G_25886,D_OMIM:614813
G_4137,D_ORPHA:240094
G_10165,D_OMIM:603471
G_2563,D_OMIM:613060
G_5264,D_ORPHA:773
G_23224,D_OMIM:612999
G_202018,D_OMIM:616897
G_51490,D_OMIM:621154
G_79991,D_OMIM:617341
G_64240,D_OMIM:618666
G_3630,D_OMIM:125852
G_2153,D_ORPHA:600194
G_286262,D_OMIM:613307
G_5317,D_OMIM:604536
G_30011,D_OMIM:300310
G_10060,D_OMIM:608569
G_27429,D_ORPHA:505208
G_11005,D_ORPHA:634
G_7140,D_ORPHA:1146
G_3043,D_ORPHA:2132
G_5770,D_OMIM:125853
G_10370,D_ORPHA:99103
G_726,D_OMIM:193235
G_51592,D_ORPHA:2412
G_5925,D_ORPHA:357034
G_1760,D_ORPHA:589824
G_2068,D_ORPHA:220295
G_5331,D_OMIM:618961
G_6390,D_OMIM:115310
G_64423,D_OMIM:614455
G_80308,D_ORPHA:394529
G_4668,D_ORPHA:79281
G_9581,D_ORPHA:163693
G_84976,D_ORPHA:220386
G_50937,D_OMIM:614226
G_4629,D_ORPHA:229
G_4000,D_ORPHA:98856
G_8936,D_OMIM:618707
G_3730,D_OMIM:308700
G_274,D_ORPHA:169189
G_2147,D_ORPHA:325
G_4645,D_OMIM:619868
G_5575,D_OMIM:619680
G_2778,D_OMIM:617686
G_2623,D_ORPHA:363727
G_7136,D_ORPHA:1146
G_81609,D_OMIM:621591
G_3543,D_OMIM:613500
G_285,D_OMIM:619369
G_152137,D_ORPHA:90635
G_7225,D_ORPHA:656
G_54332,D_ORPHA:217055
G_8242,D_OMIM:300534
G_2778,D_ORPHA:93276
G_4539,D_OMIM:535000
G_9333,D_OMIM:609796
G_4615,D_ORPHA:714046
G_2555,D_ORPHA:442835
G_411,D_OMIM:253200
G_10667,D_OMIM:614946
G_10613,D_ORPHA:401785
G_126206,D_OMIM:620333
G_6023,D_ORPHA:93347
G_5119,D_OMIM:614961
G_2066,D_ORPHA:178469
G_390594,D_ORPHA:171439
G_2903,D_OMIM:245570
G_7507,D_ORPHA:910
G_5880,D_OMIM:608203
G_7048,D_ORPHA:60030
G_1493,D_ORPHA:2584
G_2778,D_ORPHA:93277
G_1282,D_ORPHA:481986
G_4035,D_OMIM:604093
G_7161,D_ORPHA:70573
G_6598,D_ORPHA:263662
G_22930,D_ORPHA:1387
G_10483,D_OMIM:224100
G_23268,D_ORPHA:98994
G_90268,D_OMIM:621030
G_59341,D_OMIM:113500
G_7133,D_ORPHA:2584
G_1410,D_OMIM:615184
G_2890,D_ORPHA:88616
G_388552,D_OMIM:614077
G_6868,D_ORPHA:294023
G_3043,D_ORPHA:2133
G_51684,D_ORPHA:377
G_3651,D_OMIM:125853
G_7157,D_OMIM:614740
G_51360,D_OMIM:308800
G_1487,D_OMIM:194190
G_255738,D_OMIM:603776
G_8289,D_ORPHA:1465
G_4535,D_OMIM:535000
G_9742,D_ORPHA:474
G_100147744,D_ORPHA:51
G_163786,D_OMIM:616402
G_200894,D_ORPHA:475
G_3753,D_ORPHA:90647
G_4297,D_ORPHA:589534
G_2673,D_OMIM:608931
G_4867,D_ORPHA:220497
G_1629,D_ORPHA:268184
G_79753,D_OMIM:614501
G_3631,D_OMIM:621354
G_3850,D_ORPHA:98954
G_1540,D_OMIM:132700
G_23288,D_ORPHA:93334
G_7084,D_OMIM:617069
G_220074,D_OMIM:611451
G_11081,D_ORPHA:53691
G_1387,D_ORPHA:353281
G_2074,D_ORPHA:1466
G_10599,D_OMIM:237450
G_7299,D_ORPHA:352737
G_64783,D_ORPHA:402023
G_1795,D_OMIM:618292
G_79628,D_OMIM:601596
G_2904,D_ORPHA:697160
G_513,D_OMIM:618120
G_19,D_ORPHA:31150
G_6709,D_ORPHA:697160
G_1763,D_ORPHA:808
G_501,D_ORPHA:3006
G_10413,D_OMIM:120433
G_715,D_ORPHA:169147
G_59341,D_ORPHA:85169
G_7415,D_ORPHA:329475
G_10125,D_OMIM:618534
G_1630,D_OMIM:133239
G_3753,D_OMIM:612347
G_8148,D_ORPHA:803
G_56970,D_OMIM:621377
G_84340,D_ORPHA:565624
G_54499,D_ORPHA:1394
G_9241,D_OMIM:185800
G_3043,D_ORPHA:247511
G_100288687,D_ORPHA:269
G_5873,D_ORPHA:79477
G_10025,D_OMIM:621220
G_5396,D_OMIM:202650
G_2019,D_OMIM:619218
G_2776,D_ORPHA:3205
G_8106,D_ORPHA:270
G_8754,D_ORPHA:1872
G_9636,D_ORPHA:319563
G_223117,D_ORPHA:388
G_1436,D_OMIM:618476
G_1650,D_ORPHA:300536
G_23370,D_OMIM:617433
G_1593,D_OMIM:213700
G_85358,D_OMIM:613950
G_2521,D_ORPHA:79105
G_7020,D_OMIM:113620
G_1585,D_OMIM:610600
G_79068,D_OMIM:612938
G_27429,D_ORPHA:2828
G_6391,D_OMIM:606764
G_4208,D_OMIM:613443
G_27133,D_OMIM:620537
G_3596,D_OMIM:600807
G_22995,D_OMIM:613823
G_22909,D_OMIM:614817
G_124997,D_ORPHA:1766
G_3209,D_OMIM:176305
G_3852,D_ORPHA:79399
G_10236,D_ORPHA:662189
G_5818,D_ORPHA:199306
G_10716,D_OMIM:606053
G_55764,D_ORPHA:93268
G_79587,D_OMIM:616672
G_7138,D_OMIM:605355
G_326,D_ORPHA:189466
G_3131,D_ORPHA:641375
G_4157,D_ORPHA:618
G_5243,D_OMIM:120080
G_81846,D_OMIM:604563
G_4000,D_ORPHA:54260
G_1824,D_ORPHA:293899
G_6389,D_ORPHA:154
G_7287,D_OMIM:613843
G_29954,D_ORPHA:370959
G_2120,D_OMIM:616216
G_5626,D_ORPHA:90695
G_1420,D_ORPHA:98991
G_51317,D_OMIM:618725
G_2243,D_ORPHA:98880
G_5979,D_ORPHA:29072
G_5727,D_ORPHA:280200
G_84529,D_OMIM:615631
G_23592,D_ORPHA:1879
G_11267,D_OMIM:620783
G_130589,D_ORPHA:570422
G_4093,D_OMIM:615342
G_3034,D_OMIM:235800
G_2153,D_OMIM:600880
G_56997,D_ORPHA:139485
G_23395,D_ORPHA:642976
G_54938,D_OMIM:613845
G_4014,D_ORPHA:316
G_5987,D_ORPHA:146
G_1351,D_ORPHA:254905
G_657,D_ORPHA:440437
G_29081,D_ORPHA:2512
G_2244,D_ORPHA:248408
G_4001,D_OMIM:619179
G_4208,D_ORPHA:576227
G_799,D_OMIM:166710
G_10159,D_OMIM:301045
G_63982,D_OMIM:615034
G_51660,D_ORPHA:447784
G_4594,D_ORPHA:79312
G_3508,D_ORPHA:443073
G_2189,D_OMIM:614082
G_2516,D_ORPHA:2138
G_1690,D_OMIM:618094
G_387,D_OMIM:618727
G_8200,D_ORPHA:2098
G_8547,D_ORPHA:331190
G_27068,D_OMIM:617223
G_3717,D_ORPHA:667662
G_6469,D_ORPHA:280195
G_274,D_ORPHA:169186
G_57057,D_OMIM:611363
G_5145,D_ORPHA:791
G_9083,D_OMIM:415000
G_4848,D_ORPHA:697764
G_6663,D_OMIM:611584
G_54790,D_OMIM:619126
G_2317,D_ORPHA:1263
G_3492,D_ORPHA:585948
G_6620,D_OMIM:127750
G_220296,D_OMIM:604004
G_4893,D_OMIM:613224
G_152926,D_OMIM:615135
G_55806,D_ORPHA:444
G_6389,D_ORPHA:97286
G_190,D_ORPHA:242
G_55835,D_OMIM:613676
G_7248,D_OMIM:607341
G_2303,D_ORPHA:33001
G_1050,D_OMIM:601626
G_57591,D_OMIM:618847
G_4909,D_OMIM:613100
G_55005,D_ORPHA:642976
G_5290,D_ORPHA:168984
G_51119,D_OMIM:609135
G_7097,D_OMIM:114500
G_4810,D_OMIM:302200
G_7453,D_ORPHA:528084
G_55863,D_OMIM:618250
G_53405,D_OMIM:616042
G_89781,D_ORPHA:231500
G_29760,D_OMIM:613502
G_128866,D_ORPHA:98993
G_265,D_OMIM:301200
G_6658,D_ORPHA:67045
G_2260,D_ORPHA:3366
G_5961,D_ORPHA:99001
G_8575,D_OMIM:612067
G_340419,D_OMIM:618021
G_5698,D_OMIM:620796
G_2528,D_OMIM:613852
G_4488,D_OMIM:168500
G_6742,D_ORPHA:90635
G_4233,D_OMIM:605074
G_8813,D_OMIM:608799
G_3593,D_ORPHA:319558
G_23636,D_ORPHA:225154
G_65125,D_ORPHA:970
G_353,D_OMIM:614723
G_23236,D_ORPHA:293181
G_55343,D_OMIM:266265
G_5340,D_OMIM:217090
G_5825,D_OMIM:616278
G_147409,D_ORPHA:573
G_170691,D_ORPHA:363992
G_8660,D_OMIM:125853
G_58,D_ORPHA:171439
G_79947,D_ORPHA:442835
G_57526,D_ORPHA:714652
G_5000,D_ORPHA:2554
G_2260,D_ORPHA:280200
G_472,D_ORPHA:100
G_3040,D_OMIM:604131
G_23767,D_OMIM:615271
G_340061,D_ORPHA:481662
G_10043,D_OMIM:619510
G_6575,D_OMIM:213600
G_1278,D_ORPHA:314029
G_23218,D_ORPHA:721
G_1387,D_ORPHA:370026
G_22872,D_OMIM:618651
G_5660,D_OMIM:619491
G_5728,D_ORPHA:494550
G_857,D_OMIM:612526
G_50964,D_OMIM:269500
G_59345,D_ORPHA:352670
G_5155,D_OMIM:615483
G_23592,D_ORPHA:94063
G_2629,D_ORPHA:77259
G_4004,D_ORPHA:635
G_79147,D_ORPHA:899
G_56521,D_OMIM:617384
G_7030,D_ORPHA:319308
G_4677,D_OMIM:619091
G_785,D_ORPHA:307
G_10519,D_ORPHA:302
G_80326,D_OMIM:257980
G_56984,D_OMIM:619183
G_26277,D_OMIM:613990
G_87178,D_ORPHA:319514
G_50939,D_ORPHA:99000
G_54897,D_ORPHA:1606
G_60482,D_ORPHA:139589
G_23040,D_OMIM:616521
G_3340,D_ORPHA:88616
G_3708,D_OMIM:117360
G_1289,D_OMIM:130000
G_79583,D_ORPHA:564
G_3848,D_ORPHA:79503
G_9179,D_OMIM:612936
G_83538,D_OMIM:617092
G_23533,D_OMIM:615217
G_3313,D_OMIM:616854
G_57498,D_ORPHA:521390
G_259266,D_OMIM:608716
G_335,D_OMIM:619836
G_7175,D_OMIM:620393
G_1548,D_OMIM:621426
G_5053,D_ORPHA:708895
G_124997,D_OMIM:610185
G_5318,D_OMIM:609040
G_54899,D_ORPHA:536
G_55605,D_ORPHA:994
G_7319,D_OMIM:300860
G_5864,D_OMIM:621535
G_8322,D_OMIM:133780
G_5376,D_OMIM:162500
G_1415,D_ORPHA:441447
G_1411,D_ORPHA:441452
G_8643,D_ORPHA:141276
G_3848,D_OMIM:620148
G_57156,D_ORPHA:631088
G_92935,D_OMIM:611390
G_9516,D_ORPHA:101083
G_6833,D_ORPHA:276575
G_6569,D_ORPHA:244305
G_80055,D_ORPHA:88616
G_9759,D_OMIM:619797
G_7453,D_ORPHA:2512
G_6487,D_ORPHA:697734
G_9487,D_OMIM:280000
G_23322,D_OMIM:611560
G_84231,D_ORPHA:592570
G_55159,D_OMIM:617784
G_718,D_OMIM:612925
G_4087,D_OMIM:619656
G_2651,D_OMIM:116700
G_2720,D_OMIM:253010
G_7439,D_ORPHA:1243
G_25782,D_ORPHA:1387
G_10020,D_OMIM:605820
G_5705,D_OMIM:621565
G_51339,D_ORPHA:63260
G_144406,D_OMIM:618152
G_1155,D_OMIM:621382
G_1291,D_OMIM:158810
G_1967,D_ORPHA:99854
G_3911,D_OMIM:620076
G_440193,D_ORPHA:423275
G_85452,D_OMIM:620197
G_8795,D_ORPHA:500478
G_7007,D_ORPHA:90636
G_55229,D_ORPHA:98993
G_10892,D_ORPHA:52417
G_10991,D_OMIM:619881
G_283635,D_OMIM:621152
G_54084,D_OMIM:614861
G_57122,D_ORPHA:656
G_79639,D_OMIM:619727
G_7156,D_ORPHA:254886
G_3073,D_ORPHA:309185
G_7157,D_OMIM:114550
G_170302,D_ORPHA:3175
G_54968,D_OMIM:614052
G_1277,D_ORPHA:216812
G_2147,D_OMIM:613679
G_84163,D_ORPHA:904
G_57192,D_OMIM:620763
G_6603,D_ORPHA:169142
G_5015,D_ORPHA:95494
G_79955,D_ORPHA:231178
G_6091,D_OMIM:257400
G_5122,D_OMIM:600955
G_6340,D_ORPHA:171876
G_4541,D_ORPHA:104
G_4907,D_ORPHA:289601
G_8626,D_ORPHA:141291
G_9780,D_ORPHA:3202
G_2780,D_ORPHA:49382
G_987,D_ORPHA:445018
G_4054,D_ORPHA:2623
G_55624,D_OMIM:253280
G_1583,D_OMIM:613743
G_270,D_ORPHA:45
G_185,D_OMIM:267430
G_442721,D_OMIM:619897
G_84314,D_ORPHA:564
G_4747,D_ORPHA:228374
G_6790,D_OMIM:114500
G_30835,D_OMIM:609423
G_200576,D_ORPHA:98970
G_2566,D_ORPHA:33069
G_5894,D_OMIM:611553
G_4641,D_ORPHA:90635
G_92749,D_OMIM:620222
G_128338,D_ORPHA:1872
G_5346,D_ORPHA:280356
G_6660,D_ORPHA:313884
G_84168,D_ORPHA:2067
G_23516,D_OMIM:617013
G_10577,D_ORPHA:216975
G_10659,D_OMIM:619561
G_81887,D_ORPHA:404521
G_8314,D_OMIM:614327
G_2731,D_ORPHA:289860
G_5718,D_ORPHA:528084
G_7991,D_OMIM:611093
G_7169,D_OMIM:108120
G_778,D_ORPHA:714070
G_9702,D_ORPHA:1052
G_23556,D_ORPHA:2059
G_79902,D_OMIM:618176
G_1278,D_ORPHA:230851
G_54822,D_OMIM:105500
G_56159,D_OMIM:309120
G_7277,D_OMIM:616208
G_1000,D_OMIM:618920
G_975,D_OMIM:613496
G_70,D_ORPHA:99103
G_1415,D_OMIM:601547
G_4512,D_ORPHA:90641
G_1185,D_OMIM:619173
G_6301,D_OMIM:617709
G_6647,D_OMIM:618598
G_2033,D_OMIM:613684
G_4891,D_ORPHA:83642
G_10913,D_OMIM:224900
G_3736,D_ORPHA:199326
G_51816,D_OMIM:615688
G_84631,D_OMIM:301107
G_10060,D_OMIM:619719
G_22837,D_ORPHA:199306
G_5828,D_ORPHA:44
G_4893,D_ORPHA:86834
G_3636,D_OMIM:258480
G_64121,D_OMIM:620609
G_6310,D_ORPHA:98755
G_3040,D_ORPHA:330041
G_596,D_ORPHA:98839
G_147183,D_ORPHA:170
G_777,D_OMIM:618285
G_5573,D_ORPHA:520
G_4137,D_ORPHA:100070
G_23345,D_ORPHA:98853
G_3043,D_ORPHA:251375
G_4118,D_ORPHA:280270
G_26580,D_OMIM:269700
G_2688,D_OMIM:173100
G_5696,D_ORPHA:324977
G_8822,D_OMIM:146110
G_7504,D_OMIM:300842
G_5290,D_ORPHA:140944
G_11155,D_ORPHA:293899
G_3815,D_OMIM:601626
G_57135,D_ORPHA:1646
G_23126,D_OMIM:616364
G_10133,D_OMIM:606657
G_57096,D_ORPHA:65
G_1576,D_OMIM:619073
G_26060,D_ORPHA:552
G_5286,D_ORPHA:557003
G_10568,D_OMIM:265100
G_5885,D_OMIM:611376
G_775,D_OMIM:601005
G_60529,D_ORPHA:52022
G_54084,D_ORPHA:685067
G_50485,D_ORPHA:1830
G_3313,D_ORPHA:260305
G_466,D_ORPHA:97338
G_2994,D_OMIM:111740
G_3914,D_OMIM:226700
G_583,D_OMIM:616562
G_2893,D_ORPHA:528084
G_673,D_ORPHA:146
G_1028,D_OMIM:130650
G_4359,D_OMIM:145900
G_175,D_OMIM:208400
G_5165,D_ORPHA:352675
G_2619,D_ORPHA:93925
G_1280,D_ORPHA:459051
G_54790,D_ORPHA:100019
G_2904,D_ORPHA:589547
G_84892,D_OMIM:618135
G_4864,D_ORPHA:216975
G_6335,D_ORPHA:306577
G_57061,D_OMIM:601410
G_4254,D_ORPHA:895
G_10463,D_ORPHA:505242
G_2752,D_OMIM:620806
G_2846,D_ORPHA:146
G_6833,D_OMIM:610374
G_5230,D_OMIM:300653
G_1832,D_ORPHA:65282
G_57216,D_OMIM:182940
G_3892,D_OMIM:158000
G_22891,D_OMIM:605990
G_56947,D_OMIM:617086
