node1,node2
G_57449,D_ORPHA:2322
G_80025,D_OMIM:122700
G_8787,D_ORPHA:101090
G_2895,D_OMIM:618476
G_4920,D_OMIM:615582
G_8600,D_OMIM:618827
G_340024,D_ORPHA:231671
G_7516,D_OMIM:130070
G_84628,D_ORPHA:241
G_284382,D_OMIM:608907
G_26855,D_OMIM:191480
G_7809,D_OMIM:619297
G_4625,D_OMIM:605809
G_1854,D_OMIM:619149
G_498,D_OMIM:613983
G_3773,D_OMIM:305600
G_580,D_OMIM:613077
G_30835,D_ORPHA:412066
G_4920,D_ORPHA:97240
G_6840,D_ORPHA:98907
G_9948,D_OMIM:615593
G_9924,D_OMIM:256020
G_406932,D_OMIM:619983
G_583,D_OMIM:617562
G_6657,D_ORPHA:631076
G_8822,D_OMIM:611881
G_22807,D_OMIM:619123
G_30008,D_OMIM:600138
G_23301,D_ORPHA:64
G_26053,D_ORPHA:391646
G_7804,D_ORPHA:77259
G_6184,D_ORPHA:309310
G_7798,D_ORPHA:71290
G_9653,D_OMIM:618567
G_7965,D_OMIM:609283
G_412,D_ORPHA:154
G_91942,D_ORPHA:319160
G_80169,D_OMIM:609622
G_3043,D_OMIM:619697
G_84126,D_OMIM:616266
G_10973,D_OMIM:232800
G_9382,D_OMIM:180800
G_51135,D_OMIM:611363
G_2947,D_OMIM:621381
G_11081,D_ORPHA:79495
G_4713,D_OMIM:613163
G_102,D_ORPHA:91496
G_65267,D_OMIM:301050
G_987,D_ORPHA:839
G_4208,D_ORPHA:420733
G_23418,D_OMIM:612132
G_84340,D_OMIM:616229
G_5087,D_OMIM:618688
G_89891,D_OMIM:182230
G_240,D_ORPHA:98869
G_6760,D_OMIM:615198
G_374462,D_OMIM:617082
G_730,D_OMIM:125800
G_8890,D_ORPHA:93921
G_2153,D_OMIM:602875
G_255758,D_ORPHA:169147
G_144535,D_OMIM:618659
G_54440,D_OMIM:607317
G_79932,D_ORPHA:96184
G_6390,D_OMIM:129600
G_9829,D_ORPHA:90797
G_6091,D_OMIM:614706
G_55012,D_ORPHA:869
G_51099,D_OMIM:617809
G_207,D_OMIM:618555
G_400569,D_ORPHA:36355
G_84919,D_OMIM:121820
G_79443,D_ORPHA:308670
G_7849,D_ORPHA:2052
G_2070,D_OMIM:621386
G_9076,D_OMIM:231300
G_3932,D_OMIM:620211
G_9126,D_OMIM:616051
G_4287,D_ORPHA:85167
G_8893,D_ORPHA:397715
G_1974,D_OMIM:250940
G_6638,D_OMIM:606764
G_25894,D_ORPHA:3088
G_3547,D_ORPHA:251615
G_4540,D_ORPHA:822
G_182,D_OMIM:615214
G_5261,D_OMIM:300071
G_6330,D_ORPHA:397618
G_7855,D_OMIM:614190
G_59067,D_ORPHA:631073
G_7461,D_OMIM:614153
G_114971,D_OMIM:610508
G_471,D_OMIM:607836
G_3376,D_ORPHA:98976
G_78995,D_ORPHA:369942
G_63982,D_OMIM:621196
G_1174,D_ORPHA:79241
G_3815,D_OMIM:619466
G_3299,D_ORPHA:597887
G_5052,D_ORPHA:90674
G_64432,D_OMIM:616726
G_4306,D_OMIM:615342
G_95,D_OMIM:618142
G_182,D_OMIM:535000
G_10388,D_ORPHA:633035
G_1134,D_OMIM:613266
G_25913,D_OMIM:619057
G_4000,D_OMIM:611881
G_6635,D_OMIM:615785
G_57688,D_OMIM:613954
G_84842,D_ORPHA:658595
G_94005,D_OMIM:613803
G_79583,D_ORPHA:1429
G_3145,D_OMIM:153300
G_7072,D_ORPHA:2512
G_3664,D_OMIM:617633
G_51738,D_OMIM:612281
G_9377,D_OMIM:613736
G_6154,D_OMIM:614742
G_7701,D_OMIM:620964
G_51098,D_OMIM:616039
G_1981,D_OMIM:618824
G_22947,D_ORPHA:693907
G_257,D_OMIM:620114
G_22930,D_OMIM:615961
G_8100,D_ORPHA:284435
G_55775,D_OMIM:225280
G_22827,D_ORPHA:404499
G_8087,D_OMIM:218000
G_407975,D_OMIM:614867
G_22872,D_OMIM:608194
G_1235,D_OMIM:617235
G_80267,D_OMIM:614972
G_5788,D_OMIM:617662
G_57231,D_OMIM:619484
G_2121,D_OMIM:620734
G_9082,D_OMIM:601952
G_220,D_OMIM:617145
G_23116,D_ORPHA:564
G_2859,D_OMIM:620062
G_51053,D_ORPHA:137888
G_56886,D_OMIM:150400
G_23387,D_OMIM:617927
G_65109,D_ORPHA:90348
G_254394,D_ORPHA:631088
G_23594,D_ORPHA:2102
G_4638,D_ORPHA:79312
G_8913,D_ORPHA:248111
G_4536,D_OMIM:203700
G_60561,D_OMIM:613794
G_5281,D_OMIM:618505
G_51690,D_OMIM:620411
G_27063,D_OMIM:618498
G_113278,D_ORPHA:599579
G_64581,D_OMIM:612336
G_2539,D_OMIM:615991
G_372,D_OMIM:612877
G_641,D_OMIM:614167
G_84676,D_OMIM:614083
G_54676,D_OMIM:620185
G_3053,D_ORPHA:598603
G_22873,D_ORPHA:714484
G_10008,D_OMIM:253600
G_7099,D_OMIM:617805
G_4854,D_OMIM:619651
G_5345,D_ORPHA:589821
G_8622,D_OMIM:616322
G_91252,D_ORPHA:275872
G_65267,D_OMIM:611783
G_283446,D_OMIM:144010
G_6477,D_OMIM:620343
G_55975,D_OMIM:145750
G_3730,D_OMIM:613319
G_54914,D_OMIM:614181
G_2273,D_ORPHA:586
G_56155,D_OMIM:618652
G_4688,D_OMIM:173200
G_9901,D_ORPHA:436141
G_2846,D_OMIM:276300
G_9723,D_OMIM:603147
G_6324,D_OMIM:218330
G_55157,D_OMIM:619386
G_8312,D_OMIM:300243
G_3142,D_OMIM:619519
G_547,D_OMIM:614839
G_120766137,D_ORPHA:644
G_84444,D_OMIM:619072
G_5949,D_OMIM:612253
G_84071,D_ORPHA:91
G_3418,D_OMIM:618239
G_117144,D_ORPHA:397933
G_5723,D_ORPHA:674762
G_55084,D_OMIM:604326
G_3860,D_OMIM:621260
G_50511,D_OMIM:603472
G_6249,D_OMIM:301028
G_50939,D_ORPHA:280384
G_55697,D_ORPHA:324718
G_3157,D_ORPHA:3342
G_359,D_ORPHA:434179
G_1308,D_OMIM:617690
G_368,D_OMIM:180000
G_9320,D_OMIM:263400
G_57502,D_OMIM:620409
G_56649,D_OMIM:616488
G_2073,D_ORPHA:93608
G_3782,D_OMIM:214100
G_64788,D_ORPHA:2462
G_57231,D_OMIM:612245
G_58494,D_OMIM:609541
G_7535,D_ORPHA:698090
G_259236,D_ORPHA:93328
G_9968,D_ORPHA:79329
G_10661,D_OMIM:618060
G_776,D_ORPHA:1216
G_53335,D_ORPHA:329228
G_4151,D_ORPHA:101000
G_79932,D_OMIM:136680
G_238,D_ORPHA:353217
G_4646,D_OMIM:615438
G_4733,D_ORPHA:352745
G_7369,D_ORPHA:85212
G_84172,D_ORPHA:308473
G_25929,D_OMIM:602347
G_5726,D_OMIM:617439
G_2954,D_OMIM:615489
G_29899,D_ORPHA:163634
G_4593,D_OMIM:619878
G_7292,D_OMIM:617960
G_11284,D_ORPHA:34516
G_3039,D_OMIM:620029
G_5091,D_ORPHA:404448
G_1053,D_OMIM:601414
G_6804,D_OMIM:614495
G_10641,D_ORPHA:98892
G_4781,D_ORPHA:570371
G_7273,D_ORPHA:276556
G_2323,D_ORPHA:500062
G_9569,D_OMIM:618730
G_5257,D_OMIM:605361
G_25959,D_OMIM:166760
G_22978,D_ORPHA:79113
G_4041,D_OMIM:240600
G_57798,D_OMIM:612653
G_3110,D_OMIM:619044
G_9739,D_OMIM:619464
G_6400,D_OMIM:232300
G_27030,D_ORPHA:615983
G_7018,D_ORPHA:46532
G_129285,D_OMIM:119900
G_10667,D_ORPHA:468678
G_9882,D_OMIM:602501
G_1213,D_ORPHA:90042
G_4522,D_ORPHA:99953
G_2674,D_ORPHA:1106
G_6329,D_ORPHA:447877
G_8295,D_OMIM:300830
G_3782,D_OMIM:248800
G_406987,D_OMIM:215150
G_8985,D_ORPHA:1020
G_1727,D_OMIM:618820
G_285195,D_ORPHA:35093
G_5322,D_OMIM:176305
G_5245,D_OMIM:607277
G_8789,D_ORPHA:585909
G_8516,D_OMIM:603903
G_51114,D_ORPHA:231160
G_57017,D_OMIM:616373
G_6591,D_OMIM:600794
G_7012,D_OMIM:621433
G_715,D_OMIM:614432
G_442862,D_OMIM:617921
G_80705,D_OMIM:607486
G_643641,D_ORPHA:715140
G_57520,D_OMIM:233700
G_5265,D_OMIM:165550
G_112858,D_OMIM:202200
G_1296,D_OMIM:620880
G_28444,D_ORPHA:692173
G_3675,D_ORPHA:175
G_9071,D_ORPHA:308712
G_256471,D_OMIM:212550
G_8842,D_OMIM:615988
G_1641,D_OMIM:231050
G_10398,D_OMIM:301021
G_79983,D_ORPHA:457375
G_7341,D_OMIM:621424
G_54014,D_ORPHA:79237
G_9131,D_ORPHA:67047
G_863,D_OMIM:613762
G_506,D_OMIM:618859
G_1301,D_OMIM:616202
G_286053,D_OMIM:301014
G_165,D_OMIM:614941
G_2984,D_OMIM:256840
G_10973,D_OMIM:618751
G_6900,D_ORPHA:2323
G_3791,D_OMIM:300942
G_11113,D_ORPHA:98868
G_54967,D_ORPHA:684305
G_5774,D_OMIM:607432
G_6867,D_OMIM:120100
G_657,D_OMIM:116200
G_1019,D_OMIM:620606
G_84126,D_OMIM:621214
G_54970,D_OMIM:617709
G_2038,D_OMIM:266300
G_55131,D_OMIM:615156
G_9231,D_ORPHA:324569
G_3236,D_OMIM:620569
G_51479,D_OMIM:600975
G_7155,D_OMIM:105400
G_9082,D_ORPHA:263463
G_84909,D_OMIM:606854
G_1203,D_OMIM:214500
G_11330,D_ORPHA:180188
G_8120,D_OMIM:254090
G_140803,D_OMIM:616418
G_81790,D_OMIM:616051
G_55526,D_OMIM:619176
G_4436,D_OMIM:620356
G_57096,D_ORPHA:2588
G_1286,D_ORPHA:308621
G_157680,D_ORPHA:99842
G_925,D_ORPHA:363694
G_6635,D_OMIM:618807
G_283652,D_OMIM:617807
G_26137,D_ORPHA:391307
G_57572,D_ORPHA:31837
G_92002,D_ORPHA:529574
G_3110,D_OMIM:614025
G_7484,D_OMIM:620475
G_54344,D_ORPHA:2843
G_51506,D_OMIM:617141
G_1000,D_ORPHA:251992
G_3110,D_OMIM:619854
G_11005,D_OMIM:618396
G_5424,D_OMIM:182170
G_1610,D_OMIM:300915
G_3769,D_OMIM:610762
G_27077,D_ORPHA:85451
G_79718,D_OMIM:618655
G_9742,D_ORPHA:500150
G_5245,D_OMIM:601539
G_7124,D_OMIM:615420
G_55240,D_OMIM:618468
G_64221,D_ORPHA:983
G_84444,D_OMIM:264070
G_5190,D_OMIM:612526
G_55800,D_OMIM:617961
G_30062,D_OMIM:606843
G_10491,D_OMIM:174500
G_79868,D_ORPHA:319509
G_4359,D_OMIM:300299
G_282996,D_OMIM:620745
G_3918,D_OMIM:619846
G_51399,D_OMIM:615398
G_202018,D_ORPHA:98834
G_118491,D_OMIM:620680
G_79143,D_OMIM:600858
G_161725,D_OMIM:251900
G_3178,D_OMIM:218800
G_55157,D_OMIM:620687
G_9719,D_OMIM:619841
G_5283,D_ORPHA:99861
G_3026,D_OMIM:617053
G_340024,D_OMIM:616140
G_5582,D_OMIM:103900
G_10008,D_ORPHA:168601
G_7552,D_OMIM:206900
G_84992,D_OMIM:604187
G_83858,D_OMIM:618823
G_9568,D_ORPHA:2024
G_5172,D_OMIM:613309
G_22948,D_OMIM:233600
G_6663,D_OMIM:615422
G_4281,D_OMIM:613108
G_8879,D_OMIM:600971
G_51761,D_OMIM:613950
G_5293,D_OMIM:617593
G_7837,D_ORPHA:101078
G_148022,D_OMIM:614135
G_7401,D_ORPHA:3032
G_79809,D_OMIM:300834
G_8622,D_OMIM:302500
G_10379,D_ORPHA:99067
G_23557,D_ORPHA:740
G_617,D_OMIM:144200
G_7453,D_ORPHA:308400
G_377,D_OMIM:614678
G_9075,D_OMIM:621267
G_5324,D_OMIM:600072
G_6326,D_ORPHA:77293
G_65250,D_OMIM:613494
G_7012,D_OMIM:617973
G_7430,D_ORPHA:2036
G_29927,D_OMIM:620636
G_8302,D_OMIM:619053
G_10068,D_ORPHA:658843
G_6812,D_OMIM:613811
G_3420,D_ORPHA:562509
G_6710,D_ORPHA:163634
G_7066,D_ORPHA:254930
G_3631,D_OMIM:610828
G_26038,D_ORPHA:280640
G_256297,D_OMIM:614115
G_6843,D_OMIM:619738
G_55262,D_OMIM:300960
G_6772,D_ORPHA:448242
G_10312,D_ORPHA:363494
G_5692,D_ORPHA:3077
G_6558,D_OMIM:114000
G_8653,D_OMIM:616390
G_4694,D_OMIM:202010
G_7249,D_OMIM:604454
G_22854,D_OMIM:615135
G_8467,D_ORPHA:457395
G_5119,D_OMIM:612347
G_64116,D_OMIM:617927
G_54916,D_OMIM:168300
G_51163,D_ORPHA:300530
G_93233,D_ORPHA:240103
G_3921,D_OMIM:615473
G_344167,D_ORPHA:2318
G_8131,D_ORPHA:1897
G_54101,D_OMIM:615314
G_23767,D_ORPHA:2556
G_6548,D_OMIM:613345
G_7058,D_OMIM:614976
G_23207,D_ORPHA:79397
G_9631,D_OMIM:254110
G_92002,D_OMIM:619095
G_3745,D_OMIM:614052
G_2266,D_OMIM:300614
G_79703,D_ORPHA:98885
G_9180,D_OMIM:602347
G_7454,D_OMIM:610628
G_641,D_OMIM:620903
G_64376,D_OMIM:614035
G_26154,D_OMIM:221820
G_60676,D_ORPHA:251061
G_3575,D_OMIM:618123
G_64091,D_OMIM:220500
G_3480,D_OMIM:245349
G_29105,D_OMIM:200110
G_5626,D_ORPHA:275786
G_6748,D_OMIM:303800
G_4176,D_OMIM:619306
G_6573,D_OMIM:619194
G_686,D_ORPHA:477817
G_54756,D_OMIM:225410
G_54840,D_ORPHA:447977
G_1118,D_OMIM:618374
G_2182,D_OMIM:618948
G_79925,D_OMIM:613953
G_2776,D_OMIM:616873
G_126129,D_OMIM:605670
G_5782,D_ORPHA:300298
G_54834,D_ORPHA:244
G_7167,D_ORPHA:569
G_8766,D_ORPHA:84064
G_58499,D_OMIM:602080
G_2628,D_ORPHA:480864
G_2982,D_OMIM:617101
G_2018,D_ORPHA:79157
G_83894,D_ORPHA:401805
G_7050,D_OMIM:615877
G_8878,D_OMIM:606053
G_51164,D_OMIM:620245
G_5032,D_OMIM:619209
G_6102,D_OMIM:610205
G_1303,D_ORPHA:476406
G_4538,D_OMIM:180105
G_1146,D_ORPHA:69723
G_3737,D_OMIM:618533
G_79797,D_ORPHA:98850
G_9758,D_OMIM:616672
G_57061,D_ORPHA:443167
G_4016,D_ORPHA:169186
G_7545,D_ORPHA:563612
G_750,D_ORPHA:662175
G_6866,D_OMIM:301066
G_9466,D_OMIM:602082
G_6387,D_OMIM:133780
G_6418,D_OMIM:620285
G_26263,D_OMIM:613761
G_57459,D_OMIM:619398
G_3299,D_OMIM:251120
G_1804,D_OMIM:619452
G_24140,D_OMIM:616034
G_2048,D_ORPHA:169793
G_51010,D_OMIM:617783
G_4040,D_ORPHA:98873
G_25977,D_OMIM:104200
G_1911,D_OMIM:108010
G_283446,D_ORPHA:99067
G_23286,D_OMIM:614153
G_84946,D_OMIM:259420
G_1615,D_OMIM:187600
G_2048,D_OMIM:619479
G_10021,D_OMIM:615768
G_23287,D_OMIM:620368
G_8438,D_OMIM:618333
G_682,D_OMIM:256370
G_10026,D_OMIM:618763
G_2314,D_OMIM:608118
G_81555,D_OMIM:617108
G_23607,D_OMIM:617228
G_55699,D_OMIM:300813
G_57393,D_OMIM:618666
G_6611,D_OMIM:115195
G_3899,D_OMIM:614842
G_112939,D_ORPHA:656135
G_5908,D_ORPHA:157719
G_140628,D_ORPHA:261265
G_5176,D_OMIM:617892
G_345895,D_OMIM:615957
G_51271,D_ORPHA:88639
G_51204,D_OMIM:614564
G_4705,D_OMIM:613265
G_960,D_OMIM:615451
G_2672,D_ORPHA:90042
G_50700,D_OMIM:614078
G_9180,D_OMIM:144010
G_5530,D_OMIM:108010
G_25981,D_ORPHA:88949
G_8195,D_ORPHA:276432
G_11146,D_OMIM:615715
G_28755,D_ORPHA:122
G_6628,D_OMIM:618858
G_50937,D_ORPHA:697160
G_4747,D_ORPHA:93172
G_54802,D_ORPHA:95702
G_79796,D_OMIM:610250
G_4723,D_OMIM:259500
G_25923,D_OMIM:617244
G_5357,D_OMIM:610965
G_6884,D_OMIM:185000
G_3670,D_OMIM:259710
G_5979,D_ORPHA:572361
G_151254,D_OMIM:618112
G_4009,D_OMIM:612438
G_5160,D_OMIM:601457
G_219285,D_OMIM:620319
G_10073,D_ORPHA:3261
G_10329,D_OMIM:614945
G_4878,D_ORPHA:99013
G_3097,D_OMIM:236730
G_9742,D_OMIM:177650
G_64072,D_OMIM:615883
G_140032,D_ORPHA:3339
G_151254,D_OMIM:169100
G_253017,D_OMIM:301039
G_1535,D_ORPHA:2514
G_90161,D_ORPHA:263501
G_10512,D_OMIM:236792
G_23385,D_OMIM:617981
G_9742,D_ORPHA:179494
G_387787,D_OMIM:301107
G_25790,D_OMIM:301094
G_355,D_OMIM:611081
G_8653,D_OMIM:618022
G_5914,D_OMIM:621449
G_401474,D_OMIM:245300
G_3340,D_OMIM:202400
G_4541,D_ORPHA:93921
G_287,D_ORPHA:411536
G_4318,D_OMIM:606773
G_10312,D_OMIM:613561
G_1420,D_ORPHA:90308
G_1029,D_OMIM:610265
G_8556,D_OMIM:617306
G_50700,D_OMIM:258870
G_11133,D_ORPHA:570371
G_5825,D_OMIM:603736
G_64601,D_ORPHA:254905
G_8292,D_OMIM:620157
G_58472,D_ORPHA:321
G_171023,D_ORPHA:295195
G_4284,D_ORPHA:329217
G_23586,D_OMIM:154780
G_407053,D_ORPHA:715140
G_1414,D_ORPHA:988
G_728294,D_OMIM:213300
G_7514,D_ORPHA:476126
G_28962,D_ORPHA:468620
G_10082,D_OMIM:183600
G_8449,D_ORPHA:251899
G_118856,D_OMIM:620154
G_4843,D_OMIM:620490
G_137392,D_OMIM:614880
G_90268,D_OMIM:132000
G_1538,D_OMIM:621258
G_6513,D_OMIM:618438
G_91147,D_OMIM:618462
G_54757,D_ORPHA:100924
G_23114,D_ORPHA:1299
G_241,D_OMIM:619921
G_317761,D_OMIM:258450
G_84520,D_ORPHA:85167
G_4967,D_OMIM:608027
G_114327,D_OMIM:219500
G_57120,D_OMIM:614266
G_10233,D_OMIM:615883
G_200894,D_OMIM:616100
G_9657,D_ORPHA:306530
G_151648,D_OMIM:618884
G_949,D_OMIM:219200
G_56606,D_OMIM:616875
G_51314,D_OMIM:620107
G_60529,D_OMIM:615127
G_5931,D_ORPHA:93346
G_23514,D_OMIM:603896
G_6439,D_OMIM:136880
G_7818,D_OMIM:180700
G_286262,D_OMIM:613659
G_64241,D_OMIM:617996
G_80336,D_OMIM:111150
G_83938,D_OMIM:621402
G_4570,D_OMIM:610446
G_5290,D_ORPHA:137776
G_5889,D_ORPHA:93283
G_79991,D_ORPHA:98949
G_27286,D_OMIM:613507
G_8029,D_OMIM:616111
G_343637,D_OMIM:621488
G_8220,D_ORPHA:99731
G_5340,D_OMIM:614813
G_729,D_OMIM:616214
G_54828,D_ORPHA:544602
G_3082,D_OMIM:619476
G_23676,D_OMIM:214350
G_729230,D_OMIM:607539
G_79641,D_OMIM:620703
G_5966,D_ORPHA:1627
G_1938,D_OMIM:619155
G_340533,D_OMIM:615415
G_57685,D_OMIM:612336
G_6857,D_OMIM:614700
G_1314,D_ORPHA:70592
G_1767,D_ORPHA:177901
G_729,D_ORPHA:527468
G_54014,D_OMIM:614417
G_139212,D_ORPHA:773
G_1187,D_ORPHA:535453
G_51062,D_OMIM:220100
G_6133,D_OMIM:619180
G_1259,D_ORPHA:251028
G_6812,D_OMIM:613090
G_23259,D_OMIM:613550
G_91137,D_ORPHA:300
G_117156,D_OMIM:618286
G_3482,D_OMIM:132700
G_85301,D_OMIM:231690
G_26277,D_OMIM:615705
G_3816,D_ORPHA:35706
G_1509,D_OMIM:300423
G_2517,D_OMIM:156530
G_23040,D_OMIM:615281
G_388662,D_ORPHA:79324
G_112,D_ORPHA:730
G_146754,D_OMIM:180550
G_26191,D_OMIM:615048
G_7048,D_OMIM:615233
G_51083,D_OMIM:618849
G_6218,D_OMIM:619880
G_10274,D_ORPHA:563609
G_3590,D_ORPHA:391392
G_54967,D_ORPHA:79239
G_21,D_ORPHA:99976
G_28444,D_OMIM:619840
G_51684,D_OMIM:620943
G_26855,D_OMIM:175200
G_124404,D_OMIM:181270
G_50489,D_ORPHA:1168
G_549,D_ORPHA:343
G_56171,D_ORPHA:776
G_26750,D_OMIM:612460
G_145173,D_OMIM:255110
G_207063,D_OMIM:611819
G_324,D_ORPHA:90118
G_9948,D_ORPHA:171829
G_3816,D_OMIM:117360
G_54345,D_ORPHA:696945
G_55315,D_OMIM:615517
G_339855,D_OMIM:194080
G_388588,D_ORPHA:2089
G_124872,D_OMIM:612098
G_10525,D_ORPHA:448264
G_2300,D_ORPHA:276148
G_5729,D_OMIM:116100
G_8404,D_OMIM:610896
G_57459,D_ORPHA:2762
G_1718,D_ORPHA:254920
G_3054,D_OMIM:621455
G_4883,D_ORPHA:1873
G_9723,D_OMIM:115000
G_54820,D_OMIM:616617
G_8471,D_ORPHA:92050
G_6900,D_ORPHA:3389
G_10715,D_OMIM:217095
G_23085,D_ORPHA:2763
G_51227,D_ORPHA:67038
G_3949,D_ORPHA:1596
G_10755,D_OMIM:619646
G_7391,D_ORPHA:329284
G_6683,D_ORPHA:289891
G_9365,D_OMIM:261630
G_720,D_OMIM:621100
G_7384,D_ORPHA:101101
G_4093,D_ORPHA:583612
G_80726,D_OMIM:600223
G_51371,D_ORPHA:478664
G_6096,D_OMIM:258870
G_79876,D_OMIM:250460
G_847,D_OMIM:143100
G_84572,D_OMIM:616490
G_3762,D_ORPHA:500095
G_112752,D_OMIM:606824
G_10725,D_OMIM:609308
G_434,D_OMIM:601815
G_56603,D_OMIM:616878
G_5027,D_ORPHA:1018
G_105259599,D_ORPHA:220402
G_1723,D_OMIM:613426
G_210,D_OMIM:613546
G_6742,D_OMIM:300554
G_168507,D_OMIM:300615
G_7388,D_OMIM:239300
G_1893,D_OMIM:300910
G_128,D_OMIM:614400
G_1376,D_OMIM:613765
G_83858,D_OMIM:614195
G_51004,D_OMIM:606943
G_668,D_OMIM:219800
G_5161,D_OMIM:142669
G_5119,D_ORPHA:169150
G_6997,D_ORPHA:171700
G_3868,D_OMIM:253290
G_51703,D_OMIM:620049
G_1230,D_ORPHA:169157
G_63915,D_ORPHA:2636
G_222663,D_OMIM:600881
G_2887,D_ORPHA:251589
G_4577,D_ORPHA:714413
G_2643,D_OMIM:612938
G_10483,D_OMIM:613551
G_1954,D_OMIM:157170
G_112858,D_ORPHA:60015
G_6730,D_ORPHA:98974
G_4509,D_OMIM:618154
G_3673,D_OMIM:616461
G_51702,D_OMIM:191800
G_3875,D_ORPHA:247794
G_1837,D_OMIM:615191
G_219285,D_OMIM:605282
G_25782,D_OMIM:251260
G_55054,D_OMIM:620389
G_6566,D_ORPHA:252202
G_100820829,D_OMIM:264800
G_336,D_ORPHA:79399
G_4544,D_ORPHA:98832
G_549,D_OMIM:618916
G_6897,D_OMIM:614885
G_26585,D_OMIM:619840
G_55670,D_ORPHA:440731
G_3991,D_OMIM:615686
G_2273,D_OMIM:116920
G_1794,D_ORPHA:93260
G_9440,D_ORPHA:31837
G_5699,D_OMIM:146255
G_284,D_OMIM:138500
G_9853,D_OMIM:257850
G_56978,D_OMIM:611895
G_7100,D_OMIM:615591
G_11154,D_ORPHA:93328
G_5332,D_OMIM:614932
G_10786,D_OMIM:314400
G_81614,D_ORPHA:480476
G_4595,D_OMIM:616307
G_5161,D_OMIM:617441
G_2018,D_OMIM:616428
G_1756,D_ORPHA:94068
G_345193,D_ORPHA:261600
G_256297,D_OMIM:229600
G_57222,D_OMIM:258860
G_5993,D_OMIM:617315
G_5414,D_OMIM:215150
G_1071,D_OMIM:615095
G_9672,D_OMIM:156510
G_6391,D_OMIM:620987
G_1183,D_ORPHA:90020
G_6134,D_ORPHA:636970
G_7942,D_OMIM:618830
G_23219,D_ORPHA:569821
G_2998,D_ORPHA:93110
G_6208,D_OMIM:105550
G_9075,D_OMIM:602347
G_348180,D_OMIM:620276
G_23092,D_ORPHA:158772
G_1802,D_OMIM:620675
G_356,D_OMIM:617941
G_51025,D_ORPHA:314911
G_7054,D_ORPHA:178389
G_1475,D_ORPHA:397946
G_5375,D_OMIM:121820
G_2902,D_ORPHA:900
G_27249,D_OMIM:617236
G_3293,D_ORPHA:314051
G_5122,D_OMIM:619528
G_8028,D_OMIM:621367
G_79651,D_OMIM:614120
G_5447,D_ORPHA:488594
G_129880,D_OMIM:616425
G_4007,D_OMIM:615554
G_1727,D_OMIM:619389
G_1815,D_ORPHA:521445
G_4512,D_OMIM:605583
G_729920,D_ORPHA:423894
G_5328,D_ORPHA:252128
G_355,D_ORPHA:233
G_5162,D_OMIM:300751
G_5894,D_OMIM:601472
G_286053,D_OMIM:618859
G_57685,D_ORPHA:93317
G_55699,D_ORPHA:314811
G_9158,D_ORPHA:1154
G_51079,D_OMIM:610187
G_3350,D_ORPHA:568051
G_50940,D_ORPHA:2461
G_4618,D_OMIM:605041
G_7547,D_OMIM:615966
G_57551,D_OMIM:211400
G_55521,D_ORPHA:269510
G_10594,D_OMIM:608361
G_83700,D_ORPHA:284169
G_3553,D_OMIM:615716
G_55765,D_OMIM:614434
G_1298,D_OMIM:618761
G_662,D_OMIM:176807
G_6833,D_OMIM:600972
G_1181,D_OMIM:620191
G_22880,D_ORPHA:662175
G_7957,D_ORPHA:668
G_79823,D_OMIM:618752
G_80308,D_OMIM:613958
G_10369,D_OMIM:613712
G_255101,D_ORPHA:63260
G_29957,D_ORPHA:1308
G_3617,D_ORPHA:366
G_11011,D_OMIM:619786
G_79991,D_ORPHA:198
G_2000,D_OMIM:608615
G_286151,D_OMIM:617574
G_4942,D_OMIM:613153
G_89780,D_OMIM:619424
G_54888,D_ORPHA:2670
G_8106,D_OMIM:610582
G_6913,D_ORPHA:600194
G_5310,D_OMIM:619099
G_207063,D_ORPHA:247709
G_5784,D_OMIM:615651
G_134218,D_ORPHA:434179
G_51102,D_OMIM:618751
G_2254,D_OMIM:619562
G_6569,D_OMIM:600462
G_2645,D_OMIM:166260
G_3651,D_ORPHA:688594
G_6514,D_ORPHA:100031
G_84660,D_OMIM:108420
G_3290,D_OMIM:610256
G_1889,D_OMIM:617116
G_27241,D_ORPHA:79246
G_402,D_OMIM:614500
G_1795,D_OMIM:620280
G_4902,D_OMIM:231550
G_3020,D_ORPHA:526
G_54714,D_OMIM:620719
G_259232,D_OMIM:615685
G_2274,D_OMIM:155240
G_7707,D_OMIM:616835
G_84720,D_ORPHA:85172
G_10641,D_OMIM:254130
G_64412,D_OMIM:617601
G_9968,D_OMIM:607326
G_83861,D_ORPHA:391397
G_11014,D_OMIM:616393
G_374879,D_OMIM:615073
G_2018,D_ORPHA:101085
G_22802,D_OMIM:254100
G_3868,D_ORPHA:276234
G_5192,D_OMIM:618985
G_170692,D_OMIM:618160
G_4308,D_OMIM:600627
G_7044,D_OMIM:212050
G_50628,D_ORPHA:537072
G_5095,D_OMIM:605635
G_23241,D_OMIM:618555
G_10046,D_OMIM:607634
G_346288,D_OMIM:136630
G_3479,D_ORPHA:140944
G_57158,D_OMIM:620459
G_2103,D_OMIM:621152
G_10846,D_OMIM:619326
G_7234,D_OMIM:610419
G_83893,D_OMIM:120100
G_6601,D_ORPHA:34217
G_4716,D_ORPHA:2323
G_1104,D_ORPHA:69076
G_1073,D_OMIM:614616
G_55790,D_OMIM:613759
G_1548,D_ORPHA:498481
G_10758,D_ORPHA:536516
G_10845,D_OMIM:616282
G_2895,D_OMIM:617872
G_55823,D_ORPHA:168612
G_215,D_OMIM:613790
